Project Name;Project Description;Project Definition;Activity Description;Activity Name;Posted time (h);Comment
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;3;Transfer of existing functionalities, signals and assets to Azure dev VM
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;3;Transfer of existing functionalities, signals and assets to Azure dev VM
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;3;Transfer of existing functionalities, signals and assets to Azure dev VM
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;1;Transfer of existing functionalities, signals and assets to Azure dev VM
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;first batch of demo graphs created
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;power to energy calculations and graphs
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;dashboards update
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;1;Dashboards
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;1;Weekly meet up
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;1;Dashboards
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;1;dashboards update
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;1;Sync Meeting
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;1;dashboards update
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;1;Update meeting
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;4;dashboard update
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;1;Norfors Battle Plan
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;transfer preparation and transfer
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;transfer to server
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;"connection testing
functionalities transfer"
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;1;connectivity meeting w/adam
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;4;transfer completion
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;"Dashboards update
Signals and TSDB debugging"
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;Dashboards update and sync calls
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;dashboards update
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;1;model and forecast discussion and update
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;various updates per request
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;"IDO/DAO debug
IDO/DAO dashies update"
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;1;meetings
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;"table creation
opc ua signal update
dashboard update
progress meeting"
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;model debug/upgrade
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;model debug/upgrade
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;model upgrade/debug
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;1;Project introduction
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;3;Dashboard drafting
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;1;meetings
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;1;"Tomtebostrand: Simulations
Dashboard discussions"
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;3;"Tomtebostrand: Simulations
Dashboard discussions and creation"
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;2;"Tomtebostrand: Simulations
Dashboard creation"
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;1;weekly catchup
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;5;"engineering meeting
weekly report meeting
tomtebo dashboards"
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;1;tomtebo dashboards
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;1;meeting
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;1;meeting
2WAA072096;Optimax 6.3 upgrade;Engineering;Engineering;2.2.3.1.03;2;Call with Robert, Aleks and JB about OPX update 6.3 to 6.4 to Jablonec functionality plus discussion about screen issue
2WAA072034;OPTIMAX APPS&MODELS CZ 2024 WP-12081.04;Engineering;Engineering;2.1.2.03;1;Sprint Overview
2WAA072034;OPTIMAX APPS&MODELS CZ 2024 WP-12081.04;Engineering;Engineering;2.1.2.03;1;Sync Meeting
2WAA072034;OPTIMAX APPS&MODELS CZ 2024 WP-12081.04;Engineering;Engineering;2.1.2.03;7;
2WAA072034;OPTIMAX APPS&MODELS CZ 2024 WP-12081.04;Engineering;Engineering;2.1.2.03;4;
2WAA072034;OPTIMAX APPS&MODELS CZ 2024 WP-12081.04;Engineering;Engineering;2.1.2.03;2;File upload bug testing and description
2WAA072034;OPTIMAX APPS&MODELS CZ 2024 WP-12081.04;Engineering;Engineering;2.1.2.03;3;new model testing
2WAA072034;OPTIMAX APPS&MODELS CZ 2024 WP-12081.04;Engineering;Engineering;2.1.2.03;6;new model testing
2WAA072034;OPTIMAX APPS&MODELS CZ 2024 WP-12081.04;Engineering;Engineering;2.1.2.03;3;new model testing
2WAA072034;OPTIMAX APPS&MODELS CZ 2024 WP-12081.04;Engineering;Engineering;2.1.2.03;6;new model testing
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;1;meeting
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;4;Discussions and model analysis
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;4;RTO creation
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;4;RTO creation with battery
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;7;Model and Optimax optimization setup
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;7;Meeting, cost function analysis, Optimax setting
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;4;IDO Model debugging
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;4;IDO model settings, problem with simulation trigger
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;4;Non fixed load component creation in Modelica, problem with battery going to zero SoC
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;5;RTO creation
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;3;RTO
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;4;RTO
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;7;meeting, adding 1MW charger into RTO
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;3;1MW charger tuning
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;4;3d, 1w and 3m DAO preparation
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;3;DAOs setting
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;4;Minor setting up changes, constraints change, bug solving
2WAA072036;Shell ETCA EMS Optimax;Engineering;Engineering;2.2.3.1.03;3;Checking of RTO
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;7;
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;7;
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;4;
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;7;
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;7;
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;2;
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;7;
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;3;
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;6;Optimization testing for different scenarios
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;7;Optimization testing for different scenarios
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;7;Model testing and report writing
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;4;Transfer to production server, gas price solving
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;3;5days Dashboards
2WAA072478;Denmark Optimax Support;Engineering;Engineering;2.1.2.03;4;Norfors - HOK settings
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;2;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;8;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;8;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;8;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;8;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;8;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;8;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;8;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;8;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;8;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;8;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;8;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;8;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;5;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;6;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;7;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;5;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;4;
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;1;meeting
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;6;Start up costs simulation - preparation of scenario
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;7;Start up costs simulation
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;7;Start up costs simulation - change of code, setting up
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;3;Start up costs simulation - testing
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;1;meeting
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;4;Meeting + two H2 storages
2WAA072499;Finland Optimax Support 2024;Engineering;Engineering;2.1.2.03;1;meeting
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;1;meeting
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;7;Model creation, optimizer settings, first computations in Euros
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;6;Model debugging, conversion to crowns, update of parameters
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;7;computation of savings with batteries
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;5;Battery usage analysis, excel presentation
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;4;Computation of Battery profitability in phases 2-4.
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;2;Adding and recomputation of the model with Heat Pump demand
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;3;Creation of model with 4HUBS and one battery
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;2;Creation of measuring component in Modelica
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;3;Calculation of 4HUBS
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;2;Discussion on ancillary services counting
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;5;Meeting, adding data to OPX, Dashboard and Excel preparation
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;2;Excel preparation for customer meeting, Study of the Excel file from customer with ancillary services computations
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;7;Tomtebostrand - Calculations of FCR-D up
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;4;battery calculations without solar panels, ancillary services calculations
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;2;Meetings, reports
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;5;FCR scenarios, analysis of next simulations
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;3;NUS simulation support
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;7;meeting, discussion, missing simulations
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;5;Comparison of different hubs connection scenarios
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;2;Data collection, description and upload
2WAA074108;NUS Umea Sweden;Engineering;Engineering;2.2.3.1.03;2;Meeting+final report text Methodology
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;1;Follow up meeting
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;1;preliminary discussion
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;1;Follow up meeting
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;1;Kick-off meeting
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;1;FDS Overview
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;1;Follow up meeting
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;3;Modelica preparation and model creation
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;4;Model creation and optimization settings
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;7;1h break between generation and store
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;6;Follow up meeting, 1h break between generation and store
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;7;Heat storage limits creation
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;3;Model testing
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;7;Meeting, dashboard, testing
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;2;Meeting, dashboard update
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;4;Meeting, Gasum model testing
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;2;Search for scenario with 1hour delay between operation change of heatstorage
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;2;Change of Signals
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;3;Renaming model, connection of new signals
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;4;Initial Heat Storage SoC setting, triggering problems
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;1;meeting
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;4;Export of predictions to SAF file, FAT presentation creation
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;5;Loiste FAT, including final preparations for FAT
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;1;planning meeting
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;3;Transfer to production server, Dashboards polishing
2WAA074259;Gasum Loiste;Engineering;Engineering;2.2.3.1.03;1;Dashboards polishing
2WAA075284;H2 Regio Berkheim;Engineering;Engineering;2.2.3.1.03;1;meeting
2WAA075284;H2 Regio Berkheim;Engineering;Engineering;2.2.3.1.03;6;Sizing optimization preparation
2WAA075284;H2 Regio Berkheim;Engineering;Engineering;2.2.3.1.03;7;Sizing optimization preparation and testing
2WAA075284;H2 Regio Berkheim;Engineering;Engineering;2.2.3.1.03;3;Running simulation
2WAA075284;H2 Regio Berkheim;Engineering;Engineering;2.2.3.1.03;5;Running scenario
2WAA075284;H2 Regio Berkheim;Engineering;Engineering;2.2.3.1.03;1;Results check
2WAA076225;Camp del Din;Engineering;Development & Engineering;2.2.3.1.03;1;meeting
2WAA076225;Camp del Din;Engineering;Development & Engineering;2.2.3.1.03;3;Study of FDS
2WAA076225;Camp del Din;Engineering;Development & Engineering;2.2.3.1.03;2;Meeting + FDS study
2WAA076225;Camp del Din;Engineering;Development & Engineering;2.2.3.1.03;4;Tasks analysis + FAT preparation
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;8;Change dashboards
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;2;Change dashboards
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;8;Change dashboards
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;7;
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;6;Change dashboards
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;8;data access to Adnoc solution
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;7;
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;5;Change dashboards
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;6;Change dashboards
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;8;Change dashboards
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;8;Change dashboards
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;8;support JB
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;4;JB support
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Change - Reworking the model;14;8;support JB
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Communication;02;4;ABB demo support
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Dashboards;03.1;8;
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Engineering;03;3;New license, checking of work of models and signals
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Engineering;03;8;support JB
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Engineering;03;4;support JB
2WAA064049;ADNOC OPTIMAX Pilot;Engineering;Engineering;03;8;ABB demo support
2WAA064458;Habhsan 5;Engineering;OPCUA communication;2.1.2.02;1;Consultancy
2WAA064458;Habhsan 5;Engineering;OPCUA communication;2.1.2.02;8;support, issue OPCUA communication
2WAA064458;Habhsan 5;Engineering;OPCUA communication;2.1.2.02;4;Matrikon log files
2WAA064458;Habhsan 5;Engineering;OPCUA communication;2.1.2.02;8;Habshan OPCUA comm issue, matrikon testing
2WAA068585;Ene vision;Engineering;Testing & Handover;2.1.2.07;4;Trying fix Node-red in Optimax
2WAA069020;Optimax - ECOPETROL REFICAR Refinery Colombia;Engineering;Data access;2.1.2.03;4;Consultancy and develop
2WAA069020;Optimax - ECOPETROL REFICAR Refinery Colombia;Engineering;Data access;2.1.2.03;2;
2WAA069020;Optimax - ECOPETROL REFICAR Refinery Colombia;Engineering;Optimax Engineering;2.1.2.05;6;configure OPCUA and SFTP on Azure cloud
2WAA069020;Optimax - ECOPETROL REFICAR Refinery Colombia;COMMISSIONING;Testing & Handover;2.1.3.01;4;Access handling
2WAA072036;Shell ETCA EMS Optimax;Engineering;Industrial communication;2.2.3.1.10;8;consultancy, offer prepare
